"Year","Lat","Lon","SST","CPUE"
"2002",35.2657121259883,156.59646807477,15.739604184805,0
"2002",36.9659814007399,162.093263092926,11.8170933321143,0
"2002",43.8161180027392,157.981255576869,13.7846693004713,864.660288564516
"2002",54.3539997065622,159.196121758897,11.647570478498,0
"2002",45.1108413719123,163.645100687591,10.5928369076288,0
"2002",42.8859085790675,161.929514385218,12.2511917205317,0
"2002",43.0830535883302,172.114675111686,13.808849538241,0
"2002",42.3168865755682,166.870600836105,17.2866694138332,0
"2002",43.0935399558884,178.136605631809,16.310320366095,0
"2002",31.1755917862784,156.261052958702,17.4356526905307,0
"2002",32.3208153558294,168.056065051403,14.8535559789532,0
"2002",43.0475126461767,168.739843047622,14.1051161331679,0
"2002",46.4532232576405,161.161447125483,14.1544725714887,0
"2002",46.684531509664,170.524975327034,12.4791824911563,0
"2002",41.9358498716899,162.635174829607,10.8672502958117,0
"2002",47.0892287552992,172.453859174552,10.0233308381194,0
"2002",43.1564264860492,172.787681448218,9.42024525438931,0
"2002",41.6923354670492,175.591890988284,7.97015150027632,0
"2002",38.0136287742712,167.259608597471,8.5945379287174,0
"2002",36.7454282931565,165.43183198216,8.17272609376469,0
"2002",43.7837469695328,168.624592970251,10.6335525017844,0
"2002",41.2002306808949,163.589320897157,8.27530723072175,0
"2002",46.4638452455625,173.148507689389,8.43740662125379,0
"2002",37.1772760329893,170.529443428759,12.9662235757606,0
"2002",46.5049160144478,161.607294422823,12.8987604337792,0
"2002",39.3832889875329,169.182848828928,12.3375478469305,0
"2002",47.4321415747225,171.060202766225,15.9090130022096,0
"2002",47.291422993461,175.266019059585,15.6690287233015,731.020418114747
"2002",33.8165328256415,171.611568773811,14.6559199935357,81.4646053303398
"2002",38.3516975979269,167.783131284152,17.0368807117743,0
"2002",41.5191475161313,155.633907982496,15.1188997434825,0
"2002",41.2220392214629,162.632627361644,17.2447769634236,73.0158941453553
"2002",35.8934659154987,158.411878813562,18.0103632399977,0
"2002",37.5431926485981,159.047110735606,15.5898954617382,0
"2002",49.3180380808998,165.805394348959,14.2872016624163,0
"2002",43.4057287137554,160.163230393263,12.0856552397511,0
"2002",31.9897105249759,160.822717121944,12.0510444607758,0
"2002",42.9001373871308,167.96381921269,10.6472293646408,0
"2002",47.8179560805417,166.754458145832,9.52284801740909,0
"2002",45.8743386644434,168.456414098988,8.78844397335685,0
"2002",50.6545459498181,157.893900574348,9.30774886364845,0
"2002",45.6678563197865,157.787503462031,13.5010049537942,0
"2002",46.7176846228119,160.773972144354,10.1770321475752,0
"2002",35.0758164119068,156.047072816944,9.79348342016155,0
"2003",32.5145265510171,158.865237372148,9.92009940270221,0
"2003",40.4725074270524,148.783115389446,10.0384551944005,0
"2003",36.9832861294214,146.018469117445,15.5683418770891,164.610784227763
"2003",38.4751905843051,142.100900393549,16.5261921155962,193.903120453675
"2003",33.6956478146685,151.869602484912,10.1266849177395,0
"2003",36.920536993662,143.869810540992,19.8847964093112,224.913465609115
"2003",35.5822054828006,158.310532820609,15.7047139966574,324.993882263122
"2003",33.0327426583729,155.781417446652,18.5907816525609,0
"2003",35.3126741424783,154.906461369523,18.7001795227521,0
"2003",41.3222434727218,158.123714559206,16.5821733094325,0
"2003",43.3926478819514,148.181814941275,11.959238139501,0
"2003",37.9922178821241,147.334698469214,12.7838427888229,0
"2003",42.3384539445082,147.363078941711,10.6029224448494,0
"2003",39.6520976670192,145.622020133393,16.799533965438,60.9477902983939
"2003",41.0396684964713,143.595161626081,18.1641798676598,205.430043690285
"2003",34.723648301627,142.474175705897,15.1923100800424,57.1506264663125
"2003",35.8915355496494,146.035161494314,18.9831676161761,207.736367756398
"2003",30.4245212283624,138.646406226674,15.8806763029127,24.6599027124842
"2003",41.5804693704891,138.367927492985,17.9259861868111,0
"2003",42.4267840518413,171.877559859135,13.1204370444783,0
"2003",40.5414268697093,135.873865296911,20.8087724797841,0
"2003",43.0703729634384,147.679923453564,18.8093396159531,0
"2003",42.8707921112142,150.994814100158,17.6107572772216,0
"2003",37.7666937199668,179.688277052879,14.869235918687,0
"2003",38.0486905109261,185.646758363888,14.8641571587835,0
"2003",39.0892774377988,171.042313492126,14.071050977084,0
"2003",38.1724049302771,149.621610326934,18.6883886938783,1107.42438659621
"2003",32.2348836957559,150.245565713262,16.9855849795706,110.553765582575
"2003",45.8656079419266,137.254572878865,16.5453343947195,424.040180224865
"2003",36.7331117530276,184.416907739639,14.6146523611259,0
"2003",42.0658601725189,160.99339659139,13.2828329254589,0
"2003",50.2689315597563,151.241825643366,14.5468302035171,0
"2003",35.2107670835596,140.08970330331,9.1973688070557,0
"2003",31.6187276370009,189.178571141027,16.1853103862511,0
"2003",44.3904726081596,149.537876304433,11.5517117939809,0
"2003",47.7169753748337,154.611895766942,10.5517663377559,0
"2003",39.4077513217042,159.929870893337,12.8108471928377,179.686167820075
"2003",46.7496073126351,174.859459358121,15.3670054625946,0
"2003",50.7368483737416,182.611181881728,15.5603044319706,0
"2003",46.2852998909698,181.625814559471,13.9593749700973,0
"2003",38.7065525740682,156.465662863004,12.0730608542357,0
"2003",48.0551663264462,148.216053716388,9.08615582246058,0
"2003",41.3462389246408,156.626316133627,9.28293178214712,0
"2003",39.4758535775192,179.169577930114,13.8208819832759,0
"2003",49.6055306796732,181.508355130842,13.9982341927353,0
"2003",41.3388467488157,172.17394233588,13.1998615005606,0
"2003",38.7797663567604,162.722422317185,13.0946526914378,0
"2003",44.4074498115196,160.276090783093,12.328343444193,0
"2003",41.2809111678597,158.482126090164,11.6584943017579,0
"2003",47.9377106148838,178.730617859782,12.5869803285649,0
"2003",42.7434364401879,180.18094082532,12.1092926906005,0
"2003",49.1707778392575,180.77051209619,11.0627936688685,0
"2003",39.2817005842546,158.677991858505,16.1267912229642,660.460714446609
"2003",38.9521658080001,145.043411558705,15.3365089190493,100.493626716437
"2003",34.4587031593656,164.178670785397,14.3236625754144,0
"2003",37.4883165991277,164.208979681595,14.1755122735958,0
"2003",43.3741049241973,160.035970256195,14.3246258806657,0
"2003",41.6264551586311,153.748563797608,17.0935236781148,0
"2003",40.9773419990727,156.606735624669,16.5133848532805,0
"2003",36.6530351560517,156.638090637394,16.5207501046663,0
"2003",29.6392279118502,156.054637004695,14.1270021366636,0
"2003",35.3670165226916,167.964510989761,13.6613335743745,0
"2003",38.3296816339051,163.838592482365,13.0939516353178,0
"2003",43.2067283415995,156.663923221104,11.6227585689339,0
"2003",42.6490205936674,154.521175504749,12.7999769849039,0
"2003",42.8302438606469,150.264276462219,11.3967068783215,0
"2003",36.0611391435781,168.716008104427,12.6065783154293,0
"2003",38.6190862689327,155.89077327474,16.4651944679048,0
"2003",47.8474690172324,167.414160823788,15.1210508705605,0
"2003",41.9101988109264,163.528676981812,14.2311669824621,0
"2003",38.3159699591509,177.16803039849,17.61116458065,0
"2003",48.9481312137604,176.267973722111,16.9286843051394,0
"2003",45.3058343427173,174.323544000954,15.4878788951202,0
"2003",37.7915709562387,185.231466648322,14.8678639577385,0
"2003",48.8833015508785,180.414010924698,12.8779905523688,0
"2003",38.0115435801508,171.083031962081,12.8032513092308,0
"2003",42.8513382640916,181.129392478159,12.3968009104408,0
"2003",47.7383024885122,180.90877467109,12.9408881921315,0
"2003",42.3738322237344,171.827823886994,13.2245469462724,0
"2003",46.989182141753,177.874482736943,11.3774071115438,0
"2003",46.6618154196676,166.51603430272,9.68579645756861,0
"2003",40.6655819181875,159.962353108109,9.06428286190952,0
"2003",46.8190016057762,170.604483286624,9.52912854509714,0
"2003",54.1980359165662,175.592045768461,13.3813647960556,0
"2003",49.7124707445269,165.317588364577,10.4359440221969,0
"2003",40.3493856219713,169.857875372876,9.32645568660817,0
"2003",34.0743248823351,165.813671293367,13.6691473642246,0
"2003",41.0824733445436,175.080519215883,12.9202721631565,0
"2003",47.1837618536002,173.194032330549,12.8377557016472,0
"2003",42.5852747698689,167.935194792633,14.7105437971677,0
"2003",45.8544561850615,164.590431723637,14.145507931053,0
"2003",49.5805815284723,167.006262773618,13.2429425043649,0
"2003",35.6602383728251,171.191330024024,16.3772677552374,0
"2003",35.9543213602357,168.457957800239,15.6522276021331,0
"2003",37.7108023541132,160.970070978129,14.4058078361027,0
"2003",36.1636125001737,179.043488480228,14.5668371593999,0
"2003",34.2702070820973,162.344568665998,14.4992403459412,0
"2003",48.5877412427814,160.743141664614,13.3371882281852,0
"2003",35.6089301050011,157.693958529618,11.6269735755187,0
"2003",48.6694490058127,162.111765995008,11.8846138434388,0
"2003",37.1123860865782,166.288702039082,11.2205910214764,0
"2003",42.0889636710908,169.332622686584,10.8286315153116,0
"2003",45.4811943908193,161.506444719079,10.8110211821598,0
"2003",52.5913468893749,164.141179157706,10.202067704568,0
"2003",41.9025051573411,160.198033357028,13.7442807947553,0
"2003",39.5672222789152,166.956215955346,13.376063122851,0
"2003",35.685436407933,155.423960711247,12.9285025010206,0
"2003",33.2723354440328,158.426177413461,16.5858438629088,0
"2003",42.1360385161854,165.392128204281,15.7512603407507,0
"2003",33.559526335262,160.172186600103,15.4060239726179,0
"2003",42.8499683648591,163.664283169516,15.6401912941851,0
"2003",56.3577600377226,157.219809932701,15.3897539361066,0
"2003",40.0068781660823,165.172891618849,15.7743067804518,0
"2004",39.0299185010597,151.259625789997,18.8199947155315,1057.61290399137
"2004",36.8176786833983,151.158915917622,16.5418704225561,0
"2004",36.2912601300874,145.737369343223,16.9607497453994,0
"2004",36.2027278786243,154.010221139835,13.3860007821626,0
"2004",39.6519849278758,150.190632485528,14.1775857426939,0
"2004",44.9145027376676,158.370615020605,13.5693308426931,0
"2004",44.1292352682782,143.115678051779,11.9344702696283,0
"2004",38.1262418414856,146.458036251815,9.50866396748436,0
"2004",34.1110956660539,175.822015085432,21.2214385625504,0
"2004",40.5124311424449,152.714078132461,11.3820876748021,0
"2004",39.5775106154644,154.806936114479,13.9473664134111,0
"2004",34.0842529752607,159.707756473514,13.093588021389,0
"2004",51.2470169237186,144.325041696818,12.4139326573373,0
"2004",33.4297493827235,177.856932224801,20.5833464962128,0
"2004",35.69544679059,185.778534140582,18.1729911143555,0
"2004",31.4254192696325,159.443520392019,12.2843035776469,0
"2004",32.6778426519886,159.111006899726,12.6645052649279,0
"2004",45.1252917784938,152.046626761782,10.916790259022,110.580003220762
"2004",43.0586105379943,153.200508184463,16.8338759092529,0
"2004",43.6912354263353,151.837706834837,15.3555287020048,0
"2004",24.0604331593468,149.96331741262,15.6625486610066,0
"2004",35.0235849879392,173.707870671614,14.8132134196223,0
"2004",47.4439339033472,177.032305566919,14.5808716360867,0
"2004",40.1736961326381,157.996527430147,16.3605686167674,2183.28484421855
"2004",49.0711034110287,151.721164135141,13.7054479315958,964.973230455907
"2004",39.0767128462333,163.951566630782,13.2398763544516,0
"2004",47.519616126366,165.664814038052,12.9262593044694,0
"2004",36.4705179006484,159.573824761192,13.7220311250223,0
"2004",43.5794723353735,182.163107635607,12.76919219939,0
"2004",36.4548586260192,176.320009982203,12.6862743331006,0
"2004",40.4551100719707,177.268325737476,12.1246803991458,0
"2004",39.9370171731248,157.442532990776,16.8656553229705,0
"2004",46.6714820779895,158.841060417424,16.4721713086617,0
"2004",39.4432153581185,165.54287573493,9.88999734725219,0
"2004",45.9687763360671,176.119958444671,9.79872817952735,0
"2004",48.0058546768441,184.389286170152,9.62051658322887,0
"2004",49.4448687327027,178.404282836957,9.23672945517746,0
"2004",39.1294080209207,161.847575586762,17.131500556529,0
"2004",34.5671623618293,160.334498043401,16.2133123249048,768.06668871093
"2004",31.2819477762967,157.478591468019,17.2247908716149,0
"2004",42.7823817294101,158.47696952511,17.2791303135819,121.384546322986
"2004",38.5531339493648,154.700079114417,16.6551986624901,234.845990845597
"2004",43.3892837399493,144.893446064131,15.6055974580501,0
"2004",45.1243212398015,182.698322786721,10.2020233681438,0
"2004",39.8729789284409,181.603587100208,9.66197663936894,0
"2004",35.6219998044255,162.55980029001,14.0735291981745,0
"2004",47.4193610395264,155.422226669845,16.0790559299183,0
"2004",47.1436480175304,156.073786130434,14.789500319903,0
"2004",37.1814456334083,164.112758659407,15.6557231199406,3315.22165346823
"2004",42.4558868446541,185.187864848809,11.6861009047942,0
"2004",41.5692613734987,187.817220190153,12.1655106411308,0
"2004",39.9451767769786,183.583105885339,12.2624694548847,0
"2004",44.7257464669855,152.020715885133,10.492948749206,0
"2004",39.359325521425,153.058436058232,9.47143984884085,0
"2004",48.7806412808966,153.834368272034,9.3816763100905,0
"2004",30.4912016640118,140.017398192727,19.393525414115,140.036521221316
"2004",36.1339130148279,147.652267888771,19.7661346161844,0
"2004",39.3348768283475,190.870815420462,16.3749889060074,0
"2004",40.1817359927276,166.921937864677,10.0944271592895,0
"2004",39.4339745262844,152.410534155117,9.11557317967753,0
"2004",35.4878762369335,162.896033157402,9.73923468506897,0
"2004",49.1022281511287,160.743471346845,9.64827903959113,0
"2004",31.5491304796383,140.097056351004,14.2094843574371,0
"2004",48.0497729428416,178.628534177375,12.9453609061656,0
"2004",37.2521684789005,157.311196010297,12.825678950702,0
"2004",43.3441512196287,175.724382091967,12.2344072267396,0
"2004",41.4878482419029,159.275719255203,10.7356485258744,0
"2004",37.9414226522302,151.407311246082,12.8770027401965,0
"2004",44.8986119897108,149.426955473905,14.4571251909825,0
"2004",45.5659518867322,144.902307672882,13.3605574414974,0
"2004",38.4212486974039,156.253700525901,15.2644637327852,0
"2004",34.8196549467151,165.598557332927,14.9782763390855,0
"2004",39.765896327124,169.106490409351,14.7814582740118,0
"2004",30.3970983974272,141.222560144401,6.41635222443628,0
"2004",40.4854713606331,146.197533891369,10.5031501969362,0
"2004",36.0114792028989,147.019887123976,7.21469115622659,0
"2004",37.5550067472337,176.432252434653,14.9710063731656,0
"2004",37.0021259942547,156.561954048301,17.3735197303266,2498.70066306462
"2004",36.5043384321456,169.123355192943,16.947005833212,573.686454440569
"2004",49.2151470604829,137.06193368326,14.740430827962,0
"2004",39.4965469662149,141.643872968571,13.1438436708964,0
"2004",42.9765201855675,167.680168771527,16.8947598086799,0
"2004",46.8110830131468,160.856918952345,15.770751389152,0
"2004",42.4206516382915,166.170805886109,16.7973014702265,0
"2004",44.7822463557707,175.919097985551,14.1244209355976,0
"2004",46.5728562670786,174.049721254121,13.0715650110995,0
"2004",49.2269303608347,175.746727953273,12.7999661202999,0
"2004",49.2701438345359,178.21465150697,11.718915667058,0
"2004",45.2817860512071,174.903577137855,10.7263028848721,0
"2004",39.1173736150138,158.483271643454,9.22234772756745,0
"2004",47.7272658703798,164.645223711518,9.57044298342907,0
"2004",45.554501597816,171.385164379247,8.17441916566233,0
"2004",49.7405280499239,160.968279363029,7.37431832852005,0
"2004",42.5879692967513,160.513088455839,9.09584990441061,0
"2004",43.0562844950011,165.754572266428,10.9600306097774,0
"2004",45.152284597553,171.503394897512,9.86165975612638,0
"2004",39.5853120299134,179.529164733586,9.55268615074393,0
"2004",26.0423797479302,167.197958256749,12.3352003453715,0
"2004",41.1620035962903,169.486166058099,11.036835944643,0
"2004",45.7675125093459,170.378179385161,13.1359132755797,0
"2004",35.474258972844,167.81504952494,15.5329767502477,0
"2004",37.6808340897527,175.921161731035,14.6756325273299,0
"2004",32.7077982008629,163.634017070081,14.8642385378471,0
"2004",31.5140561282007,186.147042510822,17.8052093202109,0
"2004",37.8649978057431,177.733063253003,16.2941667725592,0
"2004",49.5122902326473,177.283010072155,13.9443297526529,0
"2004",34.9543566056787,160.140996922165,13.4968783910447,0
"2004",48.4585850856771,177.026348209843,12.8011755801812,0
"2004",39.8592407399202,171.443821721325,12.7806768057182,0
"2004",44.2907922510624,182.221302982543,12.5183769375765,0
"2004",42.4271646139936,181.432354074258,11.2088560215444,0
"2004",45.2852729844639,174.809288821915,10.6681307500494,0
"2004",49.4313720277605,169.189070330427,10.584222968213,0
"2004",41.6396296885613,179.382639862802,10.4732571893815,0
"2004",46.3677802215018,183.021368286704,10.920217729656,0
"2004",54.1736006234138,192.534489754018,10.7474277378605,0
"2004",54.8500453120819,177.863143246895,15.3684946097122,0
"2004",48.9912969912869,180.670770748781,14.7752487512291,0
"2004",40.0819126643248,180.195553559652,13.1415538267552,0
"2004",47.8545218560381,170.346211136727,12.2205705740697,0
"2004",42.5167139611376,176.378268150295,17.2943574099826,0
"2004",35.0745171741636,178.201730872622,17.5481004682156,0
"2004",32.2701993079997,181.111218518269,16.8964197578195,0
"2004",45.8397841079575,176.614845229636,16.1784016078332,0
"2004",46.3501854099179,182.354937685942,21.0715922843245,0
"2004",45.8549977617071,183.101154587851,20.1137680242125,0
"2004",38.6065249706228,175.398190492658,19.0112598003628,0
"2004",33.7932388825135,182.266127703737,18.3399878290492,0
"2005",36.667056294919,141.430296812521,8.62456543545861,0
"2005",46.4035669844754,147.425057394067,9.72976068272063,0
"2005",40.2317903012991,142.956494770525,14.3868079120179,0
"2005",38.8781460251396,140.541865054172,16.7888044726223,0
"2005",36.53884818835,153.358701823176,12.1403371416836,0
"2005",31.5385385939075,150.283909940435,13.5115343141577,0
"2005",39.9907548159295,146.109384325831,14.6931995843213,0
"2005",41.7970122022071,142.225534847701,17.777682266682,0
"2005",42.215490577991,154.970190694753,17.1571331353363,0
"2005",32.5393615466119,146.533640166405,16.0233805758539,0
"2005",42.1470997998775,144.034940750108,16.6090107432784,0
"2005",48.9772752112074,143.202060952823,15.9834088428655,0
"2005",44.6035231715527,144.276601703812,15.4260807516173,41.4259289092318
"2005",37.8460329480823,155.358980561456,13.851684696445,0
"2005",35.7429407950529,155.627557662649,12.9881406601044,0
"2005",42.0837408767331,151.729887621227,11.7025116007183,0
"2005",39.7297752039795,142.337068022531,11.2556039992798,0
"2005",38.0203876946557,154.081873588285,10.979366769378,0
"2005",45.1622753438074,152.796020802491,10.7200821337102,0
"2005",35.0947622920802,156.398388754027,8.76491600669025,0
"2005",47.9763892820004,154.364699492882,10.7102398861277,0
"2005",41.8776720651213,153.796930500365,10.560899355867,0
"2005",34.3185157102575,151.927980841153,10.9727024291651,0
"2005",43.7263197837086,154.001741507627,11.4569818111348,0
"2005",34.2919443192181,154.319382548308,14.7455050560451,10.7383091928107
"2005",35.7513358926934,159.54444675752,14.1333603686386,0
"2005",34.8070940600994,148.133657753282,12.7778621904917,0
"2005",42.7350798799517,155.677773419321,17.2550974699195,58.6928839223708
"2005",38.8578008974988,160.539670127532,16.9199931167344,0
"2005",35.4689086159314,155.436001234755,17.4413896020872,88.7020704139627
"2005",39.8050362678555,163.065309486966,16.5254590235725,91.9932551012645
"2005",28.0421361142463,159.171441000296,15.5565528430656,13.4280906154582
"2005",39.4131798846693,160.917260294969,15.7875100756895,48.002907803157
"2005",38.1828045104401,170.916845316837,14.096281816095,0
"2005",34.2551852407302,155.768990690015,11.6310025653918,0
"2005",43.2410683434963,156.822230958553,11.8667047998042,0
"2005",38.8007175658132,155.388802207785,11.5001578599352,0
"2005",45.2625944140501,155.581033682122,11.8392799280329,0
"2005",39.898283583428,161.343963354637,10.2020622249031,0
"2005",39.563838190814,168.743392000794,9.97476457222613,0
"2005",34.9901145019295,157.353106701539,10.9704909576286,0
"2005",51.5574741894146,163.222066099041,11.9096312761059,0
"2005",42.7157541436627,170.400526369177,13.8191330250797,0
"2005",30.4965069426037,172.978810547108,12.9408640892384,0
"2005",43.6572117586567,156.179995741037,13.5365522148832,0
"2005",32.9307161356158,157.473735446964,18.7917009345506,0
"2005",37.9868647603013,160.587350754993,15.0888958258731,0
"2005",35.1427180190262,163.324457441521,14.6218620042409,0
"2005",43.2133036766929,168.001167793756,17.7298596565429,50.3314492355481
"2005",51.0717110300228,159.09792348694,17.7355093153537,0
"2005",40.2646729055409,177.698395829206,14.7384304227016,0
"2005",44.840857412131,157.799649950176,14.976184899923,11.3873073720679
"2005",52.2168636403952,170.725118110394,15.4622523639157,0
"2005",45.2460493930578,170.288390651221,16.2681604526214,0
"2005",46.8962547498687,162.762269476181,14.7716667845432,0
"2005",41.5501801075976,173.057649306506,11.7879136669596,0
"2005",42.8136853936464,174.570157842893,14.2793777868321,0
"2005",39.0730067774838,177.915641628577,11.2875979997622,0
"2005",39.7643571115316,173.059424129945,9.21185663837374,0
"2005",37.7599577378123,180.213388201592,8.41319265856781,0
"2005",41.3344155646801,163.189480357702,8.01023197025417,0
"2005",43.6548118330732,169.674579309317,8.95435403767723,0
"2005",49.4778896186691,169.496510402984,8.02648286148084,0
"2005",48.4913555169098,168.16739312236,13.0912659287735,0
"2005",48.6631032596193,175.693176492617,13.2670117322777,0
"2005",30.4072007155549,172.054822108284,10.692565314514,0
"2005",31.2592069908447,174.422107647409,13.6985726153639,0
"2006",33.579119822444,171.406994878578,18.6968679182511,0
"2006",39.2593408483752,177.494736018883,16.0923873042304,0
"2006",32.0826748835063,179.724731767413,15.716125452807,0
"2006",36.0830417901638,174.544559125936,15.014137121752,0
"2006",32.3135552694146,174.361487912484,13.7862136721728,0
"2006",36.1672133498341,179.608982332744,12.8173090256956,0
"2006",43.2511316924553,171.731241139356,13.022749287249,0
"2006",37.5795639606452,178.187656108808,13.9486640728851,0
"2006",40.1294987443926,169.95217948317,11.9239467930112,0
"2006",36.4082016314006,173.542298666055,11.0424641011709,0
"2006",28.5005243331185,172.5168878391,13.9720591393013,0
"2006",40.5112664792674,183.075360278841,13.4103751030426,0
"2006",42.0213621770755,175.963992220621,11.7525579014443,0
"2006",47.7832212930489,143.946110757706,8.94257849282241,0
"2006",42.4029925687351,145.430208296785,8.5039283958527,0
"2006",38.7901764130441,135.110790920389,8.9220444403892,0
"2006",42.1014876046763,180.035169602632,16.0838594530526,0
"2006",39.3165236987336,179.163075023604,15.2256144969864,0
"2006",46.3169286045019,177.420343317562,14.7165676659032,0
"2006",38.3540302547918,140.265274170779,14.5666315486518,34.7515222585071
"2006",37.2983114062505,134.994790976309,13.7974499892283,0
"2006",35.0390089320992,139.676787964737,12.9807511673239,0
"2006",38.788703054654,183.396588500546,17.3394191576891,0
"2006",34.9214992233255,179.29689609588,16.4746523439835,0
"2006",41.3395882612376,184.488859157979,14.2630940267341,0
"2006",36.2183260695234,142.704436185538,18.8752478465292,0
"2006",44.3735591726723,158.668934007603,18.2221422035644,0
"2006",42.4032522942071,149.099951281154,19.0530081900529,0
"2006",36.1678873875658,176.277736012776,17.2654132726117,0
"2006",29.1539345080169,137.454736184656,18.1240475445603,0
"2006",35.5857330040914,148.905145869629,21.1011987481154,0
"2006",44.0254160075744,146.979297160505,18.1014662952839,31.8739353890919
"2006",44.2010805007458,176.493479490752,17.5206663439749,0
"2006",37.3696295843664,194.246270860429,19.1072506392058,0
"2006",39.4562193798426,183.437088319659,18.8318194965035,0
"2006",37.5485299655002,181.067979122032,17.757970803369,0
"2006",38.1722593163163,150.680981090706,19.0640218312588,118.334371853808
"2006",42.5748436369652,162.824236543756,16.1738581151471,0
"2006",38.5754974531268,150.958232217279,17.1563347209516,0
"2006",29.7355719421582,181.833937166672,16.6832038029654,0
"2006",37.4926264482691,181.090411706653,16.8114304460414,0
"2006",44.4672526227865,182.116259005852,16.3867665403918,0
"2006",31.3481576903785,153.221623671374,13.2785178179001,0
"2006",43.1479123416635,151.208983776824,14.7746526695206,0
"2006",43.7537052257812,155.460938606356,13.8919136161133,0
"2006",40.6946828314675,187.174351060042,14.4513067646579,0
"2006",41.8776788289695,187.73537422032,15.0180268499793,0
"2006",37.2363497283242,179.252482853764,14.4283471282772,0
"2006",40.8793634427658,146.165096163598,9.81908956145972,0
"2006",34.839459790994,150.329514453381,9.55128384467737,0
